rowid,SPCD,COUNTYCD,COUNT,FIA Code,Common Name,Genus,Species
1,12.0,001,3958,12,balsam fir,Abies,balsamea
2,12.0,003,1,12,balsam fir,Abies,balsamea
3,12.0,005,1218,12,balsam fir,Abies,balsamea
4,12.0,007,5571,12,balsam fir,Abies,balsamea
5,12.0,017,3414,12,balsam fir,Abies,balsamea
6,12.0,021,3631,12,balsam fir,Abies,balsamea
7,12.0,029,1526,12,balsam fir,Abies,balsamea
8,12.0,031,15579,12,balsam fir,Abies,balsamea
9,12.0,035,742,12,balsam fir,Abies,balsamea
10,12.0,057,1325,12,balsam fir,Abies,balsamea
11,12.0,061,17087,12,balsam fir,Abies,balsamea
12,12.0,065,43,12,balsam fir,Abies,balsamea
13,12.0,071,22408,12,balsam fir,Abies,balsamea
14,12.0,075,19671,12,balsam fir,Abies,balsamea
15,12.0,077,4010,12,balsam fir,Abies,balsamea
16,12.0,087,140,12,balsam fir,Abies,balsamea
17,12.0,089,260,12,balsam fir,Abies,balsamea
18,12.0,095,10,12,balsam fir,Abies,balsamea
19,12.0,097,2,12,balsam fir,Abies,balsamea
20,12.0,111,38,12,balsam fir,Abies,balsamea
21,12.0,115,1185,12,balsam fir,Abies,balsamea
22,12.0,119,11,12,balsam fir,Abies,balsamea
23,12.0,135,993,12,balsam fir,Abies,balsamea
24,12.0,137,44006,12,balsam fir,Abies,balsamea
25,12.0,153,22,12,balsam fir,Abies,balsamea
26,12.0,159,87,12,balsam fir,Abies,balsamea
27,12.0,163,12,12,balsam fir,Abies,balsamea
28,16.0,163,1,16,Fraser fir,Abies,fraseri
29,68.0,001,8,68,eastern redcedar,Juniperus,virginiana
30,68.0,003,17,68,eastern redcedar,Juniperus,virginiana
31,68.0,009,25,68,eastern redcedar,Juniperus,virginiana
32,68.0,013,84,68,eastern redcedar,Juniperus,virginiana
33,68.0,015,8,68,eastern redcedar,Juniperus,virginiana
34,68.0,019,71,68,eastern redcedar,Juniperus,virginiana
35,68.0,025,63,68,eastern redcedar,Juniperus,virginiana
36,68.0,037,26,68,eastern redcedar,Juniperus,virginiana
37,68.0,039,4,68,eastern redcedar,Juniperus,virginiana
38,68.0,045,129,68,eastern redcedar,Juniperus,virginiana
39,68.0,049,155,68,eastern redcedar,Juniperus,virginiana
40,68.0,053,29,68,eastern redcedar,Juniperus,virginiana
41,68.0,055,374,68,eastern redcedar,Juniperus,virginiana
42,68.0,059,35,68,eastern redcedar,Juniperus,virginiana
43,68.0,067,135,68,eastern redcedar,Juniperus,virginiana
44,68.0,079,19,68,eastern redcedar,Juniperus,virginiana
45,68.0,085,5,68,eastern redcedar,Juniperus,virginiana
46,68.0,095,3,68,eastern redcedar,Juniperus,virginiana
47,68.0,097,161,68,eastern redcedar,Juniperus,virginiana
48,68.0,109,89,68,eastern redcedar,Juniperus,virginiana
49,68.0,121,3,68,eastern redcedar,Juniperus,virginiana
50,68.0,127,230,68,eastern redcedar,Juniperus,virginiana
51,68.0,131,7,68,eastern redcedar,Juniperus,virginiana
52,68.0,137,9,68,eastern redcedar,Juniperus,virginiana
53,68.0,139,31,68,eastern redcedar,Juniperus,virginiana
54,68.0,141,46,68,eastern redcedar,Juniperus,virginiana
55,68.0,143,10,68,eastern redcedar,Juniperus,virginiana
56,68.0,145,57,68,eastern redcedar,Juniperus,virginiana
57,68.0,151,18,68,eastern redcedar,Juniperus,virginiana
58,68.0,153,2,68,eastern redcedar,Juniperus,virginiana
59,68.0,157,91,68,eastern redcedar,Juniperus,virginiana
60,68.0,163,87,68,eastern redcedar,Juniperus,virginiana
61,68.0,169,88,68,eastern redcedar,Juniperus,virginiana
62,68.0,171,64,68,eastern redcedar,Juniperus,virginiana
63,68.0,173,56,68,eastern redcedar,Juniperus,virginiana
64,70.0,001,1,70,larch spp.,Larix,spp.
65,70.0,007,1,70,larch spp.,Larix,spp.
66,70.0,061,1,70,larch spp.,Larix,spp.
67,70.0,075,1,70,larch spp.,Larix,spp.
68,71.0,001,6780,71,tamarack,Larix,laricina
69,71.0,003,89,71,tamarack,Larix,laricina
70,71.0,005,1526,71,tamarack,Larix,laricina
71,71.0,007,6662,71,tamarack,Larix,laricina
72,71.0,017,1402,71,tamarack,Larix,laricina
73,71.0,019,2,71,tamarack,Larix,laricina
74,71.0,021,3146,71,tamarack,Larix,laricina
75,71.0,025,110,71,tamarack,Larix,laricina
76,71.0,029,832,71,tamarack,Larix,laricina
77,71.0,031,275,71,tamarack,Larix,laricina
78,71.0,035,743,71,tamarack,Larix,laricina
79,71.0,041,79,71,tamarack,Larix,laricina
80,71.0,057,534,71,tamarack,Larix,laricina
81,71.0,059,221,71,tamarack,Larix,laricina
82,71.0,061,5901,71,tamarack,Larix,laricina
83,71.0,065,123,71,tamarack,Larix,laricina
84,71.0,071,14150,71,tamarack,Larix,laricina
85,71.0,075,1564,71,tamarack,Larix,laricina
86,71.0,077,7863,71,tamarack,Larix,laricina
87,71.0,087,104,71,tamarack,Larix,laricina
88,71.0,089,158,71,tamarack,Larix,laricina
89,71.0,095,264,71,tamarack,Larix,laricina
90,71.0,097,487,71,tamarack,Larix,laricina
91,71.0,111,526,71,tamarack,Larix,laricina
92,71.0,115,917,71,tamarack,Larix,laricina
93,71.0,119,120,71,tamarack,Larix,laricina
94,71.0,135,1657,71,tamarack,Larix,laricina
95,71.0,137,11873,71,tamarack,Larix,laricina
96,71.0,145,137,71,tamarack,Larix,laricina
97,71.0,153,215,71,tamarack,Larix,laricina
98,71.0,159,158,71,tamarack,Larix,laricina
99,71.0,163,8,71,tamarack,Larix,laricina
100,91.0,157,24,91,Norway spruce,Picea,abies
101,91.0,163,1,91,Norway spruce,Picea,abies
102,94.0,001,417,94,white spruce,Picea,glauca
103,94.0,003,20,94,white spruce,Picea,glauca
104,94.0,005,257,94,white spruce,Picea,glauca
105,94.0,007,997,94,white spruce,Picea,glauca
106,94.0,009,18,94,white spruce,Picea,glauca
107,94.0,015,2,94,white spruce,Picea,glauca
108,94.0,017,504,94,white spruce,Picea,glauca
109,94.0,021,535,94,white spruce,Picea,glauca
110,94.0,029,314,94,white spruce,Picea,glauca
111,94.0,031,3829,94,white spruce,Picea,glauca
112,94.0,035,91,94,white spruce,Picea,glauca
113,94.0,037,12,94,white spruce,Picea,glauca
114,94.0,041,9,94,white spruce,Picea,glauca
115,94.0,049,21,94,white spruce,Picea,glauca
116,94.0,051,21,94,white spruce,Picea,glauca
117,94.0,057,248,94,white spruce,Picea,glauca
118,94.0,059,59,94,white spruce,Picea,glauca
119,94.0,061,1710,94,white spruce,Picea,glauca
120,94.0,065,80,94,white spruce,Picea,glauca
121,94.0,067,38,94,white spruce,Picea,glauca
122,94.0,071,2933,94,white spruce,Picea,glauca
123,94.0,075,3143,94,white spruce,Picea,glauca
124,94.0,077,374,94,white spruce,Picea,glauca
125,94.0,079,2,94,white spruce,Picea,glauca
126,94.0,085,3,94,white spruce,Picea,glauca
127,94.0,087,97,94,white spruce,Picea,glauca
128,94.0,089,24,94,white spruce,Picea,glauca
129,94.0,095,15,94,white spruce,Picea,glauca
130,94.0,097,45,94,white spruce,Picea,glauca
131,94.0,099,86,94,white spruce,Picea,glauca
132,94.0,111,153,94,white spruce,Picea,glauca
133,94.0,115,191,94,white spruce,Picea,glauca
134,94.0,119,5,94,white spruce,Picea,glauca
135,94.0,135,370,94,white spruce,Picea,glauca
136,94.0,137,4282,94,white spruce,Picea,glauca
137,94.0,141,22,94,white spruce,Picea,glauca
138,94.0,145,15,94,white spruce,Picea,glauca
139,94.0,153,16,94,white spruce,Picea,glauca
140,94.0,157,51,94,white spruce,Picea,glauca
141,94.0,159,32,94,white spruce,Picea,glauca
142,94.0,163,2,94,white spruce,Picea,glauca
143,94.0,169,11,94,white spruce,Picea,glauca
144,95.0,001,5548,95,black spruce,Picea,mariana
145,95.0,005,408,95,black spruce,Picea,mariana
146,95.0,007,5011,95,black spruce,Picea,mariana
147,95.0,017,1612,95,black spruce,Picea,mariana
148,95.0,021,1412,95,black spruce,Picea,mariana
149,95.0,029,334,95,black spruce,Picea,mariana
150,95.0,031,6723,95,black spruce,Picea,mariana
151,95.0,035,325,95,black spruce,Picea,mariana
152,95.0,041,4,95,black spruce,Picea,mariana
153,95.0,057,447,95,black spruce,Picea,mariana
154,95.0,059,199,95,black spruce,Picea,mariana
155,95.0,061,10589,95,black spruce,Picea,mariana
156,95.0,065,49,95,black spruce,Picea,mariana
157,95.0,071,36733,95,black spruce,Picea,mariana
158,95.0,075,16955,95,black spruce,Picea,mariana
159,95.0,077,8662,95,black spruce,Picea,mariana
160,95.0,087,9,95,black spruce,Picea,mariana
161,95.0,089,312,95,black spruce,Picea,mariana
162,95.0,095,170,95,black spruce,Picea,mariana
163,95.0,097,2,95,black spruce,Picea,mariana
164,95.0,111,10,95,black spruce,Picea,mariana
165,95.0,115,1733,95,black spruce,Picea,mariana
166,95.0,135,1033,95,black spruce,Picea,mariana
167,95.0,137,39245,95,black spruce,Picea,mariana
168,95.0,159,52,95,black spruce,Picea,mariana
169,96.0,041,2,96,blue spruce,Picea,pungens
170,96.0,049,3,96,blue spruce,Picea,pungens
171,96.0,085,5,96,blue spruce,Picea,pungens
172,96.0,137,1,96,blue spruce,Picea,pungens
173,96.0,141,4,96,blue spruce,Picea,pungens
174,105.0,001,209,105,jack pine,Pinus,banksiana
175,105.0,003,6,105,jack pine,Pinus,banksiana
176,105.0,005,1120,105,jack pine,Pinus,banksiana
177,105.0,007,2853,105,jack pine,Pinus,banksiana
178,105.0,009,18,105,jack pine,Pinus,banksiana
179,105.0,017,80,105,jack pine,Pinus,banksiana
180,105.0,021,4266,105,jack pine,Pinus,banksiana
181,105.0,029,505,105,jack pine,Pinus,banksiana
182,105.0,031,2064,105,jack pine,Pinus,banksiana
183,105.0,035,2026,105,jack pine,Pinus,banksiana
184,105.0,037,96,105,jack pine,Pinus,banksiana
185,105.0,049,4,105,jack pine,Pinus,banksiana
186,105.0,057,4606,105,jack pine,Pinus,banksiana
187,105.0,059,5,105,jack pine,Pinus,banksiana
188,105.0,061,2639,105,jack pine,Pinus,banksiana
189,105.0,065,4,105,jack pine,Pinus,banksiana
190,105.0,071,2098,105,jack pine,Pinus,banksiana
191,105.0,075,3723,105,jack pine,Pinus,banksiana
192,105.0,077,2259,105,jack pine,Pinus,banksiana
193,105.0,087,130,105,jack pine,Pinus,banksiana
194,105.0,095,157,105,jack pine,Pinus,banksiana
195,105.0,097,124,105,jack pine,Pinus,banksiana
196,105.0,111,25,105,jack pine,Pinus,banksiana
197,105.0,115,654,105,jack pine,Pinus,banksiana
198,105.0,119,8,105,jack pine,Pinus,banksiana
199,105.0,135,1169,105,jack pine,Pinus,banksiana
200,105.0,137,8062,105,jack pine,Pinus,banksiana
201,105.0,141,12,105,jack pine,Pinus,banksiana
202,105.0,153,168,105,jack pine,Pinus,banksiana
203,105.0,159,2290,105,jack pine,Pinus,banksiana
204,122.0,009,30,122,ponderosa pine,Pinus,ponderosa
205,122.0,059,11,122,ponderosa pine,Pinus,ponderosa
206,125.0,001,755,125,red pine,Pinus,resinosa
207,125.0,003,228,125,red pine,Pinus,resinosa
208,125.0,005,568,125,red pine,Pinus,resinosa
209,125.0,007,1807,125,red pine,Pinus,resinosa
210,125.0,009,251,125,red pine,Pinus,resinosa
211,125.0,017,930,125,red pine,Pinus,resinosa
212,125.0,021,4291,125,red pine,Pinus,resinosa
213,125.0,025,186,125,red pine,Pinus,resinosa
214,125.0,029,445,125,red pine,Pinus,resinosa
215,125.0,031,1650,125,red pine,Pinus,resinosa
216,125.0,035,1772,125,red pine,Pinus,resinosa
217,125.0,037,40,125,red pine,Pinus,resinosa
218,125.0,045,28,125,red pine,Pinus,resinosa
219,125.0,049,16,125,red pine,Pinus,resinosa
220,125.0,051,26,125,red pine,Pinus,resinosa
221,125.0,055,143,125,red pine,Pinus,resinosa
222,125.0,057,2753,125,red pine,Pinus,resinosa
223,125.0,059,262,125,red pine,Pinus,resinosa
224,125.0,061,5673,125,red pine,Pinus,resinosa
225,125.0,065,50,125,red pine,Pinus,resinosa
226,125.0,067,20,125,red pine,Pinus,resinosa
227,125.0,071,1698,125,red pine,Pinus,resinosa
228,125.0,075,2331,125,red pine,Pinus,resinosa
229,125.0,077,400,125,red pine,Pinus,resinosa
230,125.0,087,250,125,red pine,Pinus,resinosa
231,125.0,089,4,125,red pine,Pinus,resinosa
232,125.0,095,13,125,red pine,Pinus,resinosa
233,125.0,097,642,125,red pine,Pinus,resinosa
234,125.0,109,18,125,red pine,Pinus,resinosa
235,125.0,111,353,125,red pine,Pinus,resinosa
236,125.0,115,1172,125,red pine,Pinus,resinosa
237,125.0,119,18,125,red pine,Pinus,resinosa
238,125.0,121,122,125,red pine,Pinus,resinosa
239,125.0,135,701,125,red pine,Pinus,resinosa
240,125.0,137,6529,125,red pine,Pinus,resinosa
241,125.0,141,594,125,red pine,Pinus,resinosa
242,125.0,153,98,125,red pine,Pinus,resinosa
243,125.0,157,46,125,red pine,Pinus,resinosa
244,125.0,159,1073,125,red pine,Pinus,resinosa
245,125.0,163,217,125,red pine,Pinus,resinosa
246,125.0,169,26,125,red pine,Pinus,resinosa
247,129.0,001,207,129,eastern white pine,Pinus,strobus
248,129.0,003,38,129,eastern white pine,Pinus,strobus
249,129.0,005,231,129,eastern white pine,Pinus,strobus
250,129.0,007,550,129,eastern white pine,Pinus,strobus
251,129.0,017,242,129,eastern white pine,Pinus,strobus
252,129.0,021,1253,129,eastern white pine,Pinus,strobus
253,129.0,025,92,129,eastern white pine,Pinus,strobus
254,129.0,029,188,129,eastern white pine,Pinus,strobus
255,129.0,031,722,129,eastern white pine,Pinus,strobus
256,129.0,035,299,129,eastern white pine,Pinus,strobus
257,129.0,037,20,129,eastern white pine,Pinus,strobus
258,129.0,045,30,129,eastern white pine,Pinus,strobus
259,129.0,049,31,129,eastern white pine,Pinus,strobus
260,129.0,051,26,129,eastern white pine,Pinus,strobus
261,129.0,055,11,129,eastern white pine,Pinus,strobus
262,129.0,057,381,129,eastern white pine,Pinus,strobus
263,129.0,059,32,129,eastern white pine,Pinus,strobus
264,129.0,061,850,129,eastern white pine,Pinus,strobus
265,129.0,065,47,129,eastern white pine,Pinus,strobus
266,129.0,071,348,129,eastern white pine,Pinus,strobus
267,129.0,075,780,129,eastern white pine,Pinus,strobus
268,129.0,077,18,129,eastern white pine,Pinus,strobus
269,129.0,087,23,129,eastern white pine,Pinus,strobus
270,129.0,095,10,129,eastern white pine,Pinus,strobus
271,129.0,097,319,129,eastern white pine,Pinus,strobus
272,129.0,099,3,129,eastern white pine,Pinus,strobus
273,129.0,109,11,129,eastern white pine,Pinus,strobus
274,129.0,111,81,129,eastern white pine,Pinus,strobus
275,129.0,115,381,129,eastern white pine,Pinus,strobus
276,129.0,119,6,129,eastern white pine,Pinus,strobus
277,129.0,135,1,129,eastern white pine,Pinus,strobus
278,129.0,137,3807,129,eastern white pine,Pinus,strobus
279,129.0,139,1,129,eastern white pine,Pinus,strobus
280,129.0,141,67,129,eastern white pine,Pinus,strobus
281,129.0,145,24,129,eastern white pine,Pinus,strobus
282,129.0,153,7,129,eastern white pine,Pinus,strobus
283,129.0,157,200,129,eastern white pine,Pinus,strobus
284,129.0,159,207,129,eastern white pine,Pinus,strobus
285,129.0,163,51,129,eastern white pine,Pinus,strobus
286,129.0,169,195,129,eastern white pine,Pinus,strobus
287,130.0,003,5,130,Scotch pine,Pinus,sylvestris
288,130.0,009,84,130,Scotch pine,Pinus,sylvestris
289,130.0,017,3,130,Scotch pine,Pinus,sylvestris
290,130.0,025,25,130,Scotch pine,Pinus,sylvestris
291,130.0,035,1,130,Scotch pine,Pinus,sylvestris
292,130.0,055,2,130,Scotch pine,Pinus,sylvestris
293,130.0,057,15,130,Scotch pine,Pinus,sylvestris
294,130.0,059,8,130,Scotch pine,Pinus,sylvestris
295,130.0,061,18,130,Scotch pine,Pinus,sylvestris
296,130.0,067,47,130,Scotch pine,Pinus,sylvestris
297,130.0,077,1,130,Scotch pine,Pinus,sylvestris
298,130.0,097,27,130,Scotch pine,Pinus,sylvestris
299,130.0,109,7,130,Scotch pine,Pinus,sylvestris
300,130.0,111,28,130,Scotch pine,Pinus,sylvestris
301,130.0,115,65,130,Scotch pine,Pinus,sylvestris
302,130.0,121,1,130,Scotch pine,Pinus,sylvestris
303,130.0,135,6,130,Scotch pine,Pinus,sylvestris
304,130.0,137,40,130,Scotch pine,Pinus,sylvestris
305,130.0,141,123,130,Scotch pine,Pinus,sylvestris
306,130.0,145,6,130,Scotch pine,Pinus,sylvestris
307,130.0,163,1,130,Scotch pine,Pinus,sylvestris
308,130.0,169,10,130,Scotch pine,Pinus,sylvestris
309,136.0,019,25,136,Austrian pine,Pinus,nigra
310,136.0,045,4,136,Austrian pine,Pinus,nigra
311,241.0,001,1438,241,northern white-cedar,Thuja,occidentalis
312,241.0,007,9868,241,northern white-cedar,Thuja,occidentalis
313,241.0,017,602,241,northern white-cedar,Thuja,occidentalis
314,241.0,019,377,241,northern white-cedar,Thuja,occidentalis
315,241.0,021,4087,241,northern white-cedar,Thuja,occidentalis
316,241.0,025,2,241,northern white-cedar,Thuja,occidentalis
317,241.0,029,563,241,northern white-cedar,Thuja,occidentalis
318,241.0,031,5128,241,northern white-cedar,Thuja,occidentalis
319,241.0,035,319,241,northern white-cedar,Thuja,occidentalis
320,241.0,057,108,241,northern white-cedar,Thuja,occidentalis
321,241.0,061,8433,241,northern white-cedar,Thuja,occidentalis
322,241.0,071,29025,241,northern white-cedar,Thuja,occidentalis
323,241.0,075,5797,241,northern white-cedar,Thuja,occidentalis
324,241.0,077,5004,241,northern white-cedar,Thuja,occidentalis
325,241.0,079,18,241,northern white-cedar,Thuja,occidentalis
326,241.0,115,1,241,northern white-cedar,Thuja,occidentalis
327,241.0,135,430,241,northern white-cedar,Thuja,occidentalis
328,241.0,137,11716,241,northern white-cedar,Thuja,occidentalis
329,241.0,169,4,241,northern white-cedar,Thuja,occidentalis
330,299.0,035,2,299,unknown dead conifer,Tree,evergreen
331,299.0,061,2,299,unknown dead conifer,Tree,evergreen
332,313.0,001,135,313,boxelder,Acer,negundo
333,313.0,003,115,313,boxelder,Acer,negundo
334,313.0,005,313,313,boxelder,Acer,negundo
335,313.0,007,326,313,boxelder,Acer,negundo
336,313.0,009,133,313,boxelder,Acer,negundo
337,313.0,011,19,313,boxelder,Acer,negundo
338,313.0,013,152,313,boxelder,Acer,negundo
339,313.0,015,90,313,boxelder,Acer,negundo
340,313.0,017,12,313,boxelder,Acer,negundo
341,313.0,019,183,313,boxelder,Acer,negundo
342,313.0,021,173,313,boxelder,Acer,negundo
343,313.0,023,123,313,boxelder,Acer,negundo
344,313.0,025,160,313,boxelder,Acer,negundo
345,313.0,027,252,313,boxelder,Acer,negundo
346,313.0,029,79,313,boxelder,Acer,negundo
347,313.0,033,129,313,boxelder,Acer,negundo
348,313.0,035,56,313,boxelder,Acer,negundo
349,313.0,037,279,313,boxelder,Acer,negundo
350,313.0,039,135,313,boxelder,Acer,negundo
351,313.0,041,158,313,boxelder,Acer,negundo
352,313.0,043,37,313,boxelder,Acer,negundo
353,313.0,045,642,313,boxelder,Acer,negundo
354,313.0,047,5,313,boxelder,Acer,negundo
355,313.0,049,653,313,boxelder,Acer,negundo
356,313.0,051,40,313,boxelder,Acer,negundo
357,313.0,053,153,313,boxelder,Acer,negundo
358,313.0,055,351,313,boxelder,Acer,negundo
359,313.0,057,4,313,boxelder,Acer,negundo
360,313.0,059,163,313,boxelder,Acer,negundo
361,313.0,061,46,313,boxelder,Acer,negundo
362,313.0,063,22,313,boxelder,Acer,negundo
363,313.0,065,29,313,boxelder,Acer,negundo
364,313.0,067,221,313,boxelder,Acer,negundo
365,313.0,069,222,313,boxelder,Acer,negundo
366,313.0,071,335,313,boxelder,Acer,negundo
367,313.0,073,170,313,boxelder,Acer,negundo
368,313.0,077,12,313,boxelder,Acer,negundo
369,313.0,079,393,313,boxelder,Acer,negundo
370,313.0,081,4,313,boxelder,Acer,negundo
371,313.0,083,94,313,boxelder,Acer,negundo
372,313.0,085,144,313,boxelder,Acer,negundo
373,313.0,087,165,313,boxelder,Acer,negundo
374,313.0,089,360,313,boxelder,Acer,negundo
375,313.0,091,42,313,boxelder,Acer,negundo
376,313.0,093,279,313,boxelder,Acer,negundo
377,313.0,095,57,313,boxelder,Acer,negundo
378,313.0,097,191,313,boxelder,Acer,negundo
379,313.0,099,15,313,boxelder,Acer,negundo
380,313.0,101,76,313,boxelder,Acer,negundo
381,313.0,103,152,313,boxelder,Acer,negundo
382,313.0,107,309,313,boxelder,Acer,negundo
383,313.0,109,612,313,boxelder,Acer,negundo
384,313.0,111,574,313,boxelder,Acer,negundo
385,313.0,113,63,313,boxelder,Acer,negundo
386,313.0,115,28,313,boxelder,Acer,negundo
387,313.0,119,663,313,boxelder,Acer,negundo
388,313.0,121,175,313,boxelder,Acer,negundo
389,313.0,125,49,313,boxelder,Acer,negundo
390,313.0,127,58,313,boxelder,Acer,negundo
391,313.0,129,174,313,boxelder,Acer,negundo
392,313.0,131,382,313,boxelder,Acer,negundo
393,313.0,135,134,313,boxelder,Acer,negundo
394,313.0,137,213,313,boxelder,Acer,negundo
395,313.0,139,241,313,boxelder,Acer,negundo
396,313.0,141,45,313,boxelder,Acer,negundo
397,313.0,143,215,313,boxelder,Acer,negundo
398,313.0,145,382,313,boxelder,Acer,negundo
399,313.0,147,67,313,boxelder,Acer,negundo
400,313.0,149,19,313,boxelder,Acer,negundo
401,313.0,151,148,313,boxelder,Acer,negundo
402,313.0,153,147,313,boxelder,Acer,negundo
403,313.0,155,3,313,boxelder,Acer,negundo
404,313.0,157,494,313,boxelder,Acer,negundo
405,313.0,159,23,313,boxelder,Acer,negundo
406,313.0,161,16,313,boxelder,Acer,negundo
407,313.0,163,116,313,boxelder,Acer,negundo
408,313.0,165,15,313,boxelder,Acer,negundo
409,313.0,167,29,313,boxelder,Acer,negundo
410,313.0,169,645,313,boxelder,Acer,negundo
411,313.0,171,255,313,boxelder,Acer,negundo
412,313.0,173,20,313,boxelder,Acer,negundo
413,314.0,013,5,314,black maple,Acer,nigrum
414,314.0,019,1,314,black maple,Acer,nigrum
415,314.0,045,9,314,black maple,Acer,nigrum
416,314.0,055,4,314,black maple,Acer,nigrum
417,314.0,079,2,314,black maple,Acer,nigrum
418,314.0,103,1,314,black maple,Acer,nigrum
419,314.0,137,1,314,black maple,Acer,nigrum
420,314.0,157,1,314,black maple,Acer,nigrum
421,314.0,169,2,314,black maple,Acer,nigrum
422,314.0,171,3,314,black maple,Acer,nigrum
423,315.0,001,1,315,striped maple,Acer,pensylvanicum
424,315.0,017,1,315,striped maple,Acer,pensylvanicum
425,315.0,031,1,315,striped maple,Acer,pensylvanicum
426,315.0,061,1,315,striped maple,Acer,pensylvanicum
427,315.0,071,1,315,striped maple,Acer,pensylvanicum
428,315.0,111,1,315,striped maple,Acer,pensylvanicum
429,315.0,137,5,315,striped maple,Acer,pensylvanicum
430,316.0,001,5770,316,red maple,Acer,rubrum
431,316.0,003,349,316,red maple,Acer,rubrum
432,316.0,005,515,316,red maple,Acer,rubrum
433,316.0,007,954,316,red maple,Acer,rubrum
434,316.0,009,65,316,red maple,Acer,rubrum
435,316.0,013,5,316,red maple,Acer,rubrum
436,316.0,015,9,316,red maple,Acer,rubrum
437,316.0,017,2007,316,red maple,Acer,rubrum
438,316.0,021,3940,316,red maple,Acer,rubrum
439,316.0,025,421,316,red maple,Acer,rubrum
440,316.0,029,439,316,red maple,Acer,rubrum
441,316.0,031,906,316,red maple,Acer,rubrum
442,316.0,035,1991,316,red maple,Acer,rubrum
443,316.0,041,2,316,red maple,Acer,rubrum
444,316.0,045,1,316,red maple,Acer,rubrum
445,316.0,049,8,316,red maple,Acer,rubrum
446,316.0,053,1,316,red maple,Acer,rubrum
447,316.0,055,2,316,red maple,Acer,rubrum
448,316.0,057,909,316,red maple,Acer,rubrum
449,316.0,059,126,316,red maple,Acer,rubrum
450,316.0,061,4243,316,red maple,Acer,rubrum
451,316.0,063,1,316,red maple,Acer,rubrum
452,316.0,065,1053,316,red maple,Acer,rubrum
453,316.0,071,1240,316,red maple,Acer,rubrum
454,316.0,075,2526,316,red maple,Acer,rubrum
455,316.0,077,1,316,red maple,Acer,rubrum
456,316.0,079,6,316,red maple,Acer,rubrum
457,316.0,087,20,316,red maple,Acer,rubrum
458,316.0,093,8,316,red maple,Acer,rubrum
459,316.0,095,1040,316,red maple,Acer,rubrum
460,316.0,097,923,316,red maple,Acer,rubrum
461,316.0,111,16,316,red maple,Acer,rubrum
462,316.0,115,6144,316,red maple,Acer,rubrum
463,316.0,119,16,316,red maple,Acer,rubrum
464,316.0,127,2,316,red maple,Acer,rubrum
465,316.0,137,16015,316,red maple,Acer,rubrum
466,316.0,139,10,316,red maple,Acer,rubrum
467,316.0,141,3,316,red maple,Acer,rubrum
468,316.0,145,151,316,red maple,Acer,rubrum
469,316.0,153,147,316,red maple,Acer,rubrum
470,316.0,157,16,316,red maple,Acer,rubrum
471,316.0,159,108,316,red maple,Acer,rubrum
472,316.0,163,150,316,red maple,Acer,rubrum
473,316.0,165,2,316,red maple,Acer,rubrum
474,316.0,169,2,316,red maple,Acer,rubrum
475,316.0,171,42,316,red maple,Acer,rubrum
476,317.0,001,328,317,silver maple,Acer,saccharinum
477,317.0,003,27,317,silver maple,Acer,saccharinum
478,317.0,007,65,317,silver maple,Acer,saccharinum
479,317.0,013,164,317,silver maple,Acer,saccharinum
480,317.0,015,83,317,silver maple,Acer,saccharinum
481,317.0,019,19,317,silver maple,Acer,saccharinum
482,317.0,023,65,317,silver maple,Acer,saccharinum
483,317.0,025,12,317,silver maple,Acer,saccharinum
484,317.0,029,41,317,silver maple,Acer,saccharinum
485,317.0,035,20,317,silver maple,Acer,saccharinum
486,317.0,037,88,317,silver maple,Acer,saccharinum
487,317.0,039,8,317,silver maple,Acer,saccharinum
488,317.0,043,148,317,silver maple,Acer,saccharinum
489,317.0,045,18,317,silver maple,Acer,saccharinum
490,317.0,049,238,317,silver maple,Acer,saccharinum
491,317.0,055,392,317,silver maple,Acer,saccharinum
492,317.0,057,14,317,silver maple,Acer,saccharinum
493,317.0,059,461,317,silver maple,Acer,saccharinum
494,317.0,061,244,317,silver maple,Acer,saccharinum
495,317.0,063,2,317,silver maple,Acer,saccharinum
496,317.0,065,81,317,silver maple,Acer,saccharinum
497,317.0,067,122,317,silver maple,Acer,saccharinum
498,317.0,071,96,317,silver maple,Acer,saccharinum
499,317.0,073,4,317,silver maple,Acer,saccharinum
500,317.0,075,1,317,silver maple,Acer,saccharinum
501,317.0,079,26,317,silver maple,Acer,saccharinum
502,317.0,093,34,317,silver maple,Acer,saccharinum
503,317.0,095,8,317,silver maple,Acer,saccharinum
504,317.0,097,18,317,silver maple,Acer,saccharinum
505,317.0,099,57,317,silver maple,Acer,saccharinum
506,317.0,101,21,317,silver maple,Acer,saccharinum
507,317.0,103,33,317,silver maple,Acer,saccharinum
508,317.0,109,37,317,silver maple,Acer,saccharinum
509,317.0,115,40,317,silver maple,Acer,saccharinum
510,317.0,129,145,317,silver maple,Acer,saccharinum
511,317.0,131,4,317,silver maple,Acer,saccharinum
512,317.0,137,117,317,silver maple,Acer,saccharinum
513,317.0,139,55,317,silver maple,Acer,saccharinum
514,317.0,141,86,317,silver maple,Acer,saccharinum
515,317.0,145,33,317,silver maple,Acer,saccharinum
516,317.0,147,38,317,silver maple,Acer,saccharinum
517,317.0,151,84,317,silver maple,Acer,saccharinum
518,317.0,157,112,317,silver maple,Acer,saccharinum
519,317.0,159,61,317,silver maple,Acer,saccharinum
520,317.0,163,130,317,silver maple,Acer,saccharinum
